x_train,y_train
"[0.824196597353497, 0.8468809073724006, 0.8128544423440451]",26.0
"[0.8468809073724006, 0.8128544423440451, 0.8544423440453685]",27.499999999999996
"[0.8128544423440451, 0.8544423440453685, 0.8827977315689979]",28.799999999999997
"[0.8544423440453685, 0.8827977315689979, 0.9073724007561434]",28.799999999999997
"[0.8827977315689979, 0.9073724007561434, 0.9073724007561434]",28.699999999999996
"[0.9073724007561434, 0.9073724007561434, 0.9054820415879015]",29.1
"[0.9073724007561434, 0.9054820415879015, 0.9130434782608694]",30.3
"[0.9054820415879015, 0.9130434782608694, 0.935727788279773]",30.600000000000005
"[0.9130434782608694, 0.935727788279773, 0.9413988657844989]",31.000000000000004
"[0.935727788279773, 0.9413988657844989, 0.9489603024574668]",31.6
"[0.9413988657844989, 0.9489603024574668, 0.9603024574669186]",27.099999999999998
"[0.9489603024574668, 0.9603024574669186, 0.87523629489603]",30.3
"[0.9603024574669186, 0.87523629489603, 0.935727788279773]",29.5
"[0.87523629489603, 0.935727788279773, 0.9206049149338372]",28.2
"[0.935727788279773, 0.9206049149338372, 0.8960302457466917]",26.299999999999997
"[0.9206049149338372, 0.8960302457466917, 0.8601134215500943]",26.5
"[0.8960302457466917, 0.8601134215500943, 0.8638941398865783]",27.8
"[0.8601134215500943, 0.8638941398865783, 0.8884688090737238]",27.900000000000002
"[0.8638941398865783, 0.8884688090737238, 0.8903591682419658]",27.8
"[0.8884688090737238, 0.8903591682419658, 0.8884688090737238]",26.5
"[0.8903591682419658, 0.8884688090737238, 0.8638941398865783]",27.2
"[0.8884688090737238, 0.8638941398865783, 0.877126654064272]",26.9
"[0.8638941398865783, 0.877126654064272, 0.8714555765595461]",27.2
"[0.877126654064272, 0.8714555765595461, 0.877126654064272]",26.6
"[0.8714555765595461, 0.877126654064272, 0.8657844990548202]",24.500000000000004
"[0.877126654064272, 0.8657844990548202, 0.826086956521739]",24.899999999999995
"[0.8657844990548202, 0.826086956521739, 0.8336483931947067]",25.400000000000002
"[0.826086956521739, 0.8336483931947067, 0.8431001890359167]",24.2
"[0.8336483931947067, 0.8431001890359167, 0.8204158790170131]",25.800000000000004
"[0.8431001890359167, 0.8204158790170131, 0.8506616257088846]",23.799999999999997
"[0.8204158790170131, 0.8506616257088846, 0.8128544423440451]",22.499999999999996
"[0.8506616257088846, 0.8128544423440451, 0.7882797731568996]",20.199999999999996
"[0.8128544423440451, 0.7882797731568996, 0.7448015122873344]",23.200000000000003
"[0.7882797731568996, 0.7448015122873344, 0.8015122873345935]",26.0
"[0.7448015122873344, 0.8015122873345935, 0.8544423440453685]",26.5
"[0.8015122873345935, 0.8544423440453685, 0.8638941398865783]",27.399999999999995
"[0.8544423440453685, 0.8638941398865783, 0.8809073724007559]",26.5
"[0.8638941398865783, 0.8809073724007559, 0.8638941398865783]",26.5
"[0.8809073724007559, 0.8638941398865783, 0.8638941398865783]",27.900000000000002
"[0.8638941398865783, 0.8638941398865783, 0.8903591682419658]",26.6
"[0.8638941398865783, 0.8903591682419658, 0.8657844990548202]",25.3
"[0.8903591682419658, 0.8657844990548202, 0.8412098298676747]",21.399999999999995
"[0.8657844990548202, 0.8412098298676747, 0.767485822306238]",23.200000000000003
"[0.8412098298676747, 0.767485822306238, 0.8015122873345935]",21.8
"[0.767485822306238, 0.8015122873345935, 0.7750472589792059]",20.9
"[0.8015122873345935, 0.7750472589792059, 0.7580340264650282]",22.100000000000005
"[0.7750472589792059, 0.7580340264650282, 0.7807183364839319]",22.100000000000005
"[0.7580340264650282, 0.7807183364839319, 0.7807183364839319]",23.799999999999997
"[0.7807183364839319, 0.7807183364839319, 0.8128544423440451]",24.7
"[0.7807183364839319, 0.8128544423440451, 0.8298676748582229]",21.499999999999996
"[0.8128544423440451, 0.8298676748582229, 0.76937618147448]",21.499999999999996
"[0.8298676748582229, 0.76937618147448, 0.76937618147448]",19.5
"[0.76937618147448, 0.76937618147448, 0.7315689981096407]",18.2
"[0.76937618147448, 0.7315689981096407, 0.7069943289224951]",20.199999999999996
"[0.7315689981096407, 0.7069943289224951, 0.7448015122873344]",20.800000000000004
"[0.7069943289224951, 0.7448015122873344, 0.7561436672967863]",20.299999999999997
"[0.7448015122873344, 0.7561436672967863, 0.7466918714555764]",20.299999999999997
"[0.7561436672967863, 0.7466918714555764, 0.7466918714555764]",23.4
"[0.7466918714555764, 0.7466918714555764, 0.8052930056710773]",23.300000000000004
"[0.7466918714555764, 0.8052930056710773, 0.8034026465028354]",21.7
"[0.8052930056710773, 0.8034026465028354, 0.7731568998109639]",19.2
"[0.8034026465028354, 0.7731568998109639, 0.7258979206049148]",17.300000000000004
"[0.7731568998109639, 0.7258979206049148, 0.6899810964083175]",18.999999999999996
"[0.7258979206049148, 0.6899810964083175, 0.7221172022684308]",18.999999999999996
"[0.6899810964083175, 0.7221172022684308, 0.7221172022684308]",18.999999999999996
"[0.7221172022684308, 0.7221172022684308, 0.7221172022684308]",20.299999999999997
"[0.7221172022684308, 0.7221172022684308, 0.7466918714555764]",21.0
"[0.7221172022684308, 0.7466918714555764, 0.7599243856332701]",21.3
"[0.7466918714555764, 0.7599243856332701, 0.7655954631379961]",22.399999999999995
"[0.7599243856332701, 0.7655954631379961, 0.7863894139886576]",20.800000000000004
"[0.7655954631379961, 0.7863894139886576, 0.7561436672967863]",19.6
"[0.7863894139886576, 0.7561436672967863, 0.7334593572778827]",21.0
"[0.7561436672967863, 0.7334593572778827, 0.7599243856332701]",22.2
"[0.7334593572778827, 0.7599243856332701, 0.7826086956521737]",22.100000000000005
"[0.7599243856332701, 0.7826086956521737, 0.7807183364839319]",21.599999999999998
"[0.7826086956521737, 0.7807183364839319, 0.7712665406427219]",20.6
"[0.7807183364839319, 0.7712665406427219, 0.7523629489603023]",20.9
"[0.7712665406427219, 0.7523629489603023, 0.7580340264650282]",18.8
"[0.7523629489603023, 0.7580340264650282, 0.7183364839319469]",17.300000000000004
"[0.7580340264650282, 0.7183364839319469, 0.6899810964083175]",16.499999999999996
"[0.7183364839319469, 0.6899810964083175, 0.6748582230623816]",16.399999999999995
"[0.6899810964083175, 0.6748582230623816, 0.6729678638941397]",15.300000000000002
"[0.6748582230623816, 0.6729678638941397, 0.6521739130434782]",12.300000000000002
"[0.6729678638941397, 0.6521739130434782, 0.5954631379962192]",12.200000000000001
"[0.6521739130434782, 0.5954631379962192, 0.5935727788279772]",10.3
"[0.5954631379962192, 0.5935727788279772, 0.5576559546313798]",13.4
"[0.5935727788279772, 0.5576559546313798, 0.6162570888468808]",14.5
"[0.5576559546313798, 0.6162570888468808, 0.6370510396975424]",14.399999999999999
"[0.6162570888468808, 0.6370510396975424, 0.6351606805293004]",14.000000000000002
"[0.6370510396975424, 0.6351606805293004, 0.6275992438563326]",14.700000000000003
"[0.6351606805293004, 0.6275992438563326, 0.6408317580340264]",14.199999999999998
"[0.6275992438563326, 0.6408317580340264, 0.6313799621928164]",15.8
"[0.6408317580340264, 0.6313799621928164, 0.661625708884688]",12.700000000000001
"[0.6313799621928164, 0.661625708884688, 0.603024574669187]",11.5
"[0.661625708884688, 0.603024574669187, 0.5803402646502834]",10.099999999999998
"[0.603024574669187, 0.5803402646502834, 0.5538752362948959]",13.2
"[0.5803402646502834, 0.5538752362948959, 0.6124763705103968]",15.900000000000002
"[0.5538752362948959, 0.6124763705103968, 0.66351606805293]",16.599999999999998
"[0.6124763705103968, 0.66351606805293, 0.6767485822306236]",16.499999999999996
"[0.66351606805293, 0.6767485822306236, 0.6748582230623816]",10.699999999999998
"[0.6767485822306236, 0.6748582230623816, 0.5652173913043477]",7.500000000000003
"[0.6748582230623816, 0.5652173913043477, 0.5047258979206048]",7.500000000000003
"[0.5652173913043477, 0.5047258979206048, 0.5047258979206048]",9.8
"[0.5047258979206048, 0.5047258979206048, 0.54820415879017]",12.0
"[0.5047258979206048, 0.54820415879017, 0.5897920604914932]",10.000000000000004
"[0.54820415879017, 0.5897920604914932, 0.551984877126654]",8.899999999999999
"[0.5897920604914932, 0.551984877126654, 0.5311909262759923]",9.1
"[0.551984877126654, 0.5311909262759923, 0.5349716446124763]",10.000000000000004
"[0.5311909262759923, 0.5349716446124763, 0.551984877126654]",10.400000000000002
"[0.5349716446124763, 0.551984877126654, 0.5595463137996218]",10.2
"[0.551984877126654, 0.5595463137996218, 0.5557655954631379]",11.5
"[0.5595463137996218, 0.5557655954631379, 0.5803402646502834]",11.699999999999996
"[0.5557655954631379, 0.5803402646502834, 0.5841209829867673]",12.8
"[0.5803402646502834, 0.5841209829867673, 0.604914933837429]",12.499999999999998
"[0.5841209829867673, 0.604914933837429, 0.599243856332703]",11.000000000000002
"[0.604914933837429, 0.599243856332703, 0.5708884688090736]",11.899999999999999
"[0.599243856332703, 0.5708884688090736, 0.5879017013232513]",12.499999999999998
"[0.5708884688090736, 0.5879017013232513, 0.599243856332703]",12.499999999999998
"[0.5879017013232513, 0.599243856332703, 0.599243856332703]",8.800000000000004
"[0.599243856332703, 0.599243856332703, 0.5293005671077504]",7.599999999999998
"[0.599243856332703, 0.5293005671077504, 0.5066162570888467]",10.2
"[0.5293005671077504, 0.5066162570888467, 0.5557655954631379]",8.000000000000002
"[0.5066162570888467, 0.5557655954631379, 0.5141776937618147]",5.200000000000001
"[0.5557655954631379, 0.5141776937618147, 0.4612476370510396]",2.1
"[0.5141776937618147, 0.4612476370510396, 0.40264650283553866]",4.000000000000001
"[0.4612476370510396, 0.40264650283553866, 0.438563327032136]",4.5
"[0.40264650283553866, 0.438563327032136, 0.44801512287334583]",5.599999999999999
"[0.438563327032136, 0.44801512287334583, 0.46880907372400743]",7.099999999999999
"[0.44801512287334583, 0.46880907372400743, 0.4971644612476369]",9.200000000000001
"[0.46880907372400743, 0.4971644612476369, 0.5368620037807182]",7.500000000000003
"[0.4971644612476369, 0.5368620037807182, 0.5047258979206048]",1.999999999999999
"[0.5368620037807182, 0.5047258979206048, 0.40075614366729667]",-3.100000000000001
"[0.5047258979206048, 0.40075614366729667, 0.30434782608695643]",-0.10000000000000098
"[0.40075614366729667, 0.30434782608695643, 0.3610586011342154]",2.899999999999999
"[0.30434782608695643, 0.3610586011342154, 0.41776937618147436]",4.300000000000001
"[0.3610586011342154, 0.41776937618147436, 0.4442344045368619]",1.600000000000001
"[0.41776937618147436, 0.4442344045368619, 0.39319470699432885]",2.5999999999999988
"[0.4442344045368619, 0.39319470699432885, 0.41209829867674846]",4.300000000000001
"[0.39319470699432885, 0.41209829867674846, 0.4442344045368619]",0.3
"[0.41209829867674846, 0.4442344045368619, 0.3686200378071833]",3.0
"[0.4442344045368619, 0.3686200378071833, 0.41965973534971635]",8.099999999999996
"[0.3686200378071833, 0.41965973534971635, 0.5160680529300565]",10.9
"[0.41965973534971635, 0.5160680529300565, 0.5689981096408316]",11.199999999999998
"[0.5160680529300565, 0.5689981096408316, 0.5746691871455575]",5.800000000000001
"[0.5689981096408316, 0.5746691871455575, 0.4725897920604914]",3.0
"[0.5746691871455575, 0.4725897920604914, 0.41965973534971635]",4.099999999999999
"[0.4725897920604914, 0.41965973534971635, 0.44045368620037795]",7.599999999999998
"[0.41965973534971635, 0.44045368620037795, 0.5066162570888467]",5.299999999999999
"[0.44045368620037795, 0.5066162570888467, 0.46313799621928153]",4.699999999999998
"[0.5066162570888467, 0.46313799621928153, 0.45179584120982974]",4.000000000000001
"[0.46313799621928153, 0.45179584120982974, 0.438563327032136]",3.3
"[0.45179584120982974, 0.438563327032136, 0.42533081285444224]",-3.3
"[0.438563327032136, 0.42533081285444224, 0.3005671077504725]",-6.5
"[0.42533081285444224, 0.3005671077504725, 0.2400756143667296]",-4.6000000000000005
"[0.3005671077504725, 0.2400756143667296, 0.27599243856332695]",-4.2
"[0.2400756143667296, 0.27599243856332695, 0.28355387523629483]",-1.6999999999999988
"[0.27599243856332695, 0.28355387523629483, 0.330812854442344]",-1.2
"[0.28355387523629483, 0.330812854442344, 0.3402646502835538]",-1.099999999999999
"[0.330812854442344, 0.3402646502835538, 0.3421550094517958]",1.300000000000001
"[0.3402646502835538, 0.3421550094517958, 0.38752362948960295]",3.4999999999999987
"[0.3421550094517958, 0.38752362948960295, 0.42911153119092615]",2.500000000000001
"[0.38752362948960295, 0.42911153119092615, 0.41020793950850654]",0.3
"[0.42911153119092615, 0.41020793950850654, 0.3686200378071833]",-5.299999999999999
"[0.41020793950850654, 0.3686200378071833, 0.2627599243856332]",-7.199999999999999
"[0.3686200378071833, 0.2627599243856332, 0.22684310018903586]",-5.500000000000001
"[0.2627599243856332, 0.22684310018903586, 0.25897920604914926]",-3.5999999999999996
"[0.22684310018903586, 0.25897920604914926, 0.2948960302457466]",-2.1
"[0.25897920604914926, 0.2948960302457466, 0.3232514177693761]",0.3
"[0.2948960302457466, 0.3232514177693761, 0.3686200378071833]",3.4999999999999987
"[0.3232514177693761, 0.3686200378071833, 0.42911153119092615]",3.3
"[0.3686200378071833, 0.42911153119092615, 0.42533081285444224]",2.6999999999999997
"[0.42911153119092615, 0.42533081285444224, 0.41398865784499045]",3.7000000000000006
"[0.42533081285444224, 0.41398865784499045, 0.4328922495274101]",5.699999999999999
"[0.41398865784499045, 0.4328922495274101, 0.4706994328922494]",9.8
"[0.4328922495274101, 0.4706994328922494, 0.54820415879017]",7.400000000000001
"[0.4706994328922494, 0.54820415879017, 0.5028355387523629]",3.3
"[0.54820415879017, 0.5028355387523629, 0.42533081285444224]",-0.199999999999999
"[0.5028355387523629, 0.42533081285444224, 0.35916824196597347]",-5.3999999999999995
"[0.42533081285444224, 0.35916824196597347, 0.26086956521739124]",-7.8
"[0.35916824196597347, 0.26086956521739124, 0.21550094517958407]",-6.1000000000000005
"[0.26086956521739124, 0.21550094517958407, 0.24763705103969746]",-3.3
"[0.21550094517958407, 0.24763705103969746, 0.3005671077504725]",1.6999999999999988
"[0.24763705103969746, 0.3005671077504725, 0.3950850661625708]",-4.5
"[0.3005671077504725, 0.3950850661625708, 0.27788279773156893]",-6.7
"[0.3950850661625708, 0.27788279773156893, 0.23629489603024567]",-1.0000000000000009
"[0.27788279773156893, 0.23629489603024567, 0.3440453686200377]",-3.799999999999999
"[0.23629489603024567, 0.3440453686200377, 0.2911153119092627]",-2.500000000000001
"[0.3440453686200377, 0.2911153119092627, 0.3156899810964082]",2.8000000000000007
"[0.2911153119092627, 0.3156899810964082, 0.41587901701323243]",2.8000000000000007
"[0.3156899810964082, 0.41587901701323243, 0.41587901701323243]",3.3
"[0.41587901701323243, 0.41587901701323243, 0.42533081285444224]",6.3
"[0.41587901701323243, 0.42533081285444224, 0.4820415879017012]",4.300000000000001
"[0.42533081285444224, 0.4820415879017012, 0.4442344045368619]",5.1
"[0.4820415879017012, 0.4442344045368619, 0.4593572778827976]",4.5
"[0.4442344045368619, 0.4593572778827976, 0.44801512287334583]",4.9
"[0.4593572778827976, 0.44801512287334583, 0.4555765595463137]",-1.999999999999999
"[0.44801512287334583, 0.4555765595463137, 0.3251417769376181]",-10.5
"[0.4555765595463137, 0.3251417769376181, 0.164461247637051]",-9.5
"[0.3251417769376181, 0.164461247637051, 0.18336483931947065]",-4.9
"[0.164461247637051, 0.18336483931947065, 0.27032136105860105]",-6.4
"[0.18336483931947065, 0.27032136105860105, 0.24196597353497157]",-3.7000000000000006
"[0.27032136105860105, 0.24196597353497157, 0.29300567107750464]",-2.200000000000001
"[0.24196597353497157, 0.29300567107750464, 0.3213610586011341]",-1.7999999999999998
"[0.29300567107750464, 0.3213610586011341, 0.328922495274102]",1.7999999999999998
"[0.3213610586011341, 0.328922495274102, 0.39697542533081276]",2.1
"[0.328922495274102, 0.39697542533081276, 0.40264650283553866]",3.400000000000001
"[0.39697542533081276, 0.40264650283553866, 0.4272211720226842]",-0.3
"[0.40264650283553866, 0.4272211720226842, 0.3572778827977315]",2.200000000000001
"[0.4272211720226842, 0.3572778827977315, 0.40453686200378064]",5.699999999999999
"[0.3572778827977315, 0.40453686200378064, 0.4706994328922494]",-3.4999999999999987
"[0.40453686200378064, 0.4706994328922494, 0.2967863894139886]",-3.5999999999999996
"[0.4706994328922494, 0.2967863894139886, 0.2948960302457466]",0.499999999999999
"[0.2967863894139886, 0.2948960302457466, 0.3724007561436672]",2.200000000000001
"[0.2948960302457466, 0.3724007561436672, 0.40453686200378064]",0.8999999999999999
"[0.3724007561436672, 0.40453686200378064, 0.37996219281663507]",5.699999999999999
"[0.40453686200378064, 0.37996219281663507, 0.4706994328922494]",6.900000000000002
"[0.37996219281663507, 0.4706994328922494, 0.49338374291115306]",11.199999999999998
"[0.4706994328922494, 0.49338374291115306, 0.5746691871455575]",8.299999999999999
"[0.49338374291115306, 0.5746691871455575, 0.5198487712665405]",3.9
"[0.5746691871455575, 0.5198487712665405, 0.43667296786389403]",3.9
"[0.5198487712665405, 0.43667296786389403, 0.43667296786389403]",3.9
"[0.43667296786389403, 0.43667296786389403, 0.43667296786389403]",3.4999999999999987
"[0.43667296786389403, 0.43667296786389403, 0.42911153119092615]",0.10000000000000098
"[0.43667296786389403, 0.42911153119092615, 0.36483931947069936]",-1.7999999999999998
"[0.42911153119092615, 0.36483931947069936, 0.328922495274102]",-1.300000000000001
"[0.36483931947069936, 0.328922495274102, 0.3383742911153118]",0.0
"[0.328922495274102, 0.3383742911153118, 0.3629489603024574]",1.099999999999999
"[0.3383742911153118, 0.3629489603024574, 0.383742911153119]",2.8000000000000007
"[0.3629489603024574, 0.383742911153119, 0.41587901701323243]",3.5999999999999996
"[0.383742911153119, 0.41587901701323243, 0.43100189035916814]",4.2
"[0.41587901701323243, 0.43100189035916814, 0.44234404536861993]",4.300000000000001
"[0.43100189035916814, 0.44234404536861993, 0.4442344045368619]",5.699999999999999
"[0.44234404536861993, 0.4442344045368619, 0.4706994328922494]",6.4
"[0.4442344045368619, 0.4706994328922494, 0.4839319470699432]",9.200000000000001
"[0.4706994328922494, 0.4839319470699432, 0.5368620037807182]",6.6
"[0.4839319470699432, 0.5368620037807182, 0.4877126654064271]",4.000000000000001
"[0.5368620037807182, 0.4877126654064271, 0.438563327032136]",5.500000000000001
"[0.4877126654064271, 0.438563327032136, 0.4669187145557655]",5.699999999999999
"[0.438563327032136, 0.4669187145557655, 0.4706994328922494]",6.0
"[0.4669187145557655, 0.4706994328922494, 0.4763705103969753]",6.800000000000002
"[0.4706994328922494, 0.4763705103969753, 0.49149338374291107]",2.899999999999999
"[0.4763705103969753, 0.49149338374291107, 0.41776937618147436]",4.000000000000001
"[0.49149338374291107, 0.41776937618147436, 0.438563327032136]",6.0
"[0.41776937618147436, 0.438563327032136, 0.4763705103969753]",9.700000000000001
"[0.438563327032136, 0.4763705103969753, 0.546313799621928]",9.6
"[0.4763705103969753, 0.546313799621928, 0.5444234404536861]",7.400000000000001
"[0.546313799621928, 0.5444234404536861, 0.5028355387523629]",7.599999999999998
"[0.5444234404536861, 0.5028355387523629, 0.5066162570888467]",3.100000000000001
"[0.5028355387523629, 0.5066162570888467, 0.42155009451795833]",6.1000000000000005
"[0.5066162570888467, 0.42155009451795833, 0.4782608695652173]",8.800000000000004
"[0.42155009451795833, 0.4782608695652173, 0.5293005671077504]",9.499999999999998
"[0.4782608695652173, 0.5293005671077504, 0.5425330812854441]",11.699999999999996
"[0.5293005671077504, 0.5425330812854441, 0.5841209829867673]",11.799999999999997
"[0.5425330812854441, 0.5841209829867673, 0.5860113421550093]",8.700000000000003
"[0.5841209829867673, 0.5860113421550093, 0.5274102079395084]",7.099999999999999
"[0.5860113421550093, 0.5274102079395084, 0.4971644612476369]",10.2
"[0.5274102079395084, 0.4971644612476369, 0.5557655954631379]",6.900000000000002
"[0.4971644612476369, 0.5557655954631379, 0.49338374291115306]",4.400000000000002
"[0.5557655954631379, 0.49338374291115306, 0.4461247637051039]",6.200000000000002
"[0.49338374291115306, 0.4461247637051039, 0.4801512287334593]",9.399999999999997
"[0.4461247637051039, 0.4801512287334593, 0.5406427221172021]",12.999999999999996
"[0.4801512287334593, 0.5406427221172021, 0.6086956521739129]",11.899999999999999
"[0.5406427221172021, 0.6086956521739129, 0.5879017013232513]",8.899999999999999
"[0.6086956521739129, 0.5879017013232513, 0.5311909262759923]",7.9
"[0.5879017013232513, 0.5311909262759923, 0.5122873345935727]",9.499999999999998
"[0.5311909262759923, 0.5122873345935727, 0.5425330812854441]",11.799999999999997
"[0.5122873345935727, 0.5425330812854441, 0.5860113421550093]",16.399999999999995
"[0.5425330812854441, 0.5860113421550093, 0.6729678638941397]",9.6
"[0.5860113421550093, 0.6729678638941397, 0.5444234404536861]",8.000000000000002
"[0.6729678638941397, 0.5444234404536861, 0.5141776937618147]",9.8
"[0.5444234404536861, 0.5141776937618147, 0.54820415879017]",8.000000000000002
"[0.5141776937618147, 0.54820415879017, 0.5141776937618147]",8.000000000000002
"[0.54820415879017, 0.5141776937618147, 0.5141776937618147]",9.8
"[0.5141776937618147, 0.5141776937618147, 0.54820415879017]",12.0
"[0.5141776937618147, 0.54820415879017, 0.5897920604914932]",13.2
"[0.54820415879017, 0.5897920604914932, 0.6124763705103968]",13.3
"[0.5897920604914932, 0.6124763705103968, 0.6143667296786388]",14.800000000000002
"[0.6124763705103968, 0.6143667296786388, 0.6427221172022684]",17.699999999999996
"[0.6143667296786388, 0.6427221172022684, 0.6975425330812852]",16.100000000000005
"[0.6427221172022684, 0.6975425330812852, 0.6672967863894139]",17.0
"[0.6975425330812852, 0.6672967863894139, 0.6843100189035916]",13.600000000000003
"[0.6672967863894139, 0.6843100189035916, 0.6200378071833648]",11.799999999999997
"[0.6843100189035916, 0.6200378071833648, 0.5860113421550093]",11.600000000000001
"[0.6200378071833648, 0.5860113421550093, 0.5822306238185254]",12.8
"[0.5860113421550093, 0.5822306238185254, 0.604914933837429]",11.5
"[0.5822306238185254, 0.604914933837429, 0.5803402646502834]",12.400000000000004
"[0.604914933837429, 0.5803402646502834, 0.5973534971644612]",12.6
"[0.5803402646502834, 0.5973534971644612, 0.601134215500945]",14.900000000000004
"[0.5973534971644612, 0.601134215500945, 0.6446124763705103]",18.2
"[0.601134215500945, 0.6446124763705103, 0.7069943289224951]",18.999999999999996
"[0.6446124763705103, 0.7069943289224951, 0.7221172022684308]",14.999999999999998
"[0.7069943289224951, 0.7221172022684308, 0.6465028355387522]",14.700000000000003
"[0.7221172022684308, 0.6465028355387522, 0.6408317580340264]",16.399999999999995
"[0.6465028355387522, 0.6408317580340264, 0.6729678638941397]",14.900000000000004
"[0.6408317580340264, 0.6729678638941397, 0.6446124763705103]",15.199999999999996
"[0.6729678638941397, 0.6446124763705103, 0.6502835538752361]",15.300000000000002
"[0.6446124763705103, 0.6502835538752361, 0.6521739130434782]",15.6
"[0.6502835538752361, 0.6521739130434782, 0.657844990548204]",14.199999999999998
"[0.6521739130434782, 0.657844990548204, 0.6313799621928164]",17.5
"[0.657844990548204, 0.6313799621928164, 0.6937618147448014]",14.299999999999999
"[0.6313799621928164, 0.6937618147448014, 0.6332703213610584]",13.099999999999998
"[0.6937618147448014, 0.6332703213610584, 0.6105860113421548]",12.900000000000002
"[0.6332703213610584, 0.6105860113421548, 0.606805293005671]",14.199999999999998
"[0.6105860113421548, 0.606805293005671, 0.6313799621928164]",16.399999999999995
"[0.606805293005671, 0.6313799621928164, 0.6729678638941397]",18.2
"[0.6313799621928164, 0.6729678638941397, 0.7069943289224951]",19.2
"[0.6729678638941397, 0.7069943289224951, 0.7258979206049148]",19.099999999999998
"[0.7069943289224951, 0.7258979206049148, 0.7240075614366728]",18.400000000000002
"[0.7258979206049148, 0.7240075614366728, 0.7107750472589791]",15.7
"[0.7240075614366728, 0.7107750472589791, 0.659735349716446]",12.8
"[0.7107750472589791, 0.659735349716446, 0.604914933837429]",16.100000000000005
"[0.659735349716446, 0.604914933837429, 0.6672967863894139]",18.8
"[0.604914933837429, 0.6672967863894139, 0.7183364839319469]",20.700000000000003
"[0.6672967863894139, 0.7183364839319469, 0.7542533081285443]",21.3
"[0.7183364839319469, 0.7542533081285443, 0.7655954631379961]",22.7
"[0.7542533081285443, 0.7655954631379961, 0.7920604914933835]",21.599999999999998
"[0.7655954631379961, 0.7920604914933835, 0.7712665406427219]",21.8
"[0.7920604914933835, 0.7712665406427219, 0.7750472589792059]",20.700000000000003
"[0.7712665406427219, 0.7750472589792059, 0.7542533081285443]",19.400000000000002
"[0.7750472589792059, 0.7542533081285443, 0.7296786389413987]",22.7
"[0.7542533081285443, 0.7296786389413987, 0.7920604914933835]",21.0
"[0.7296786389413987, 0.7920604914933835, 0.7599243856332701]",18.600000000000005
"[0.7920604914933835, 0.7599243856332701, 0.7145557655954631]",18.899999999999995
"[0.7599243856332701, 0.7145557655954631, 0.7202268431001888]",19.6
"[0.7145557655954631, 0.7202268431001888, 0.7334593572778827]",19.700000000000003
"[0.7202268431001888, 0.7334593572778827, 0.7353497164461247]",17.200000000000003
"[0.7334593572778827, 0.7353497164461247, 0.6880907372400755]",18.0
"[0.7353497164461247, 0.6880907372400755, 0.7032136105860112]",19.400000000000002
"[0.6880907372400755, 0.7032136105860112, 0.7296786389413987]",21.499999999999996
"[0.7032136105860112, 0.7296786389413987, 0.76937618147448]",22.9
"[0.7296786389413987, 0.76937618147448, 0.7958412098298675]",23.1
"[0.76937618147448, 0.7958412098298675, 0.7996219281663515]",23.9
"[0.7958412098298675, 0.7996219281663515, 0.8147448015122871]",23.200000000000003
"[0.7996219281663515, 0.8147448015122871, 0.8015122873345935]",22.100000000000005
"[0.8147448015122871, 0.8015122873345935, 0.7807183364839319]",22.3
"[0.8015122873345935, 0.7807183364839319, 0.7844990548204157]",19.2
"[0.7807183364839319, 0.7844990548204157, 0.7258979206049148]",20.299999999999997
"[0.7844990548204157, 0.7258979206049148, 0.7466918714555764]",20.800000000000004
"[0.7258979206049148, 0.7466918714555764, 0.7561436672967863]",23.300000000000004
"[0.7466918714555764, 0.7561436672967863, 0.8034026465028354]",23.1
"[0.7561436672967863, 0.8034026465028354, 0.7996219281663515]",23.300000000000004
"[0.8034026465028354, 0.7996219281663515, 0.8034026465028354]",22.799999999999997
"[0.7996219281663515, 0.8034026465028354, 0.7939508506616255]",21.7
"[0.8034026465028354, 0.7939508506616255, 0.7731568998109639]",22.499999999999996
"[0.7939508506616255, 0.7731568998109639, 0.7882797731568996]",24.0
"[0.7731568998109639, 0.7882797731568996, 0.8166351606805291]",24.2
"[0.7882797731568996, 0.8166351606805291, 0.8204158790170131]",24.400000000000002
"[0.8166351606805291, 0.8204158790170131, 0.824196597353497]",23.200000000000003
"[0.8204158790170131, 0.824196597353497, 0.8015122873345935]",23.200000000000003
"[0.824196597353497, 0.8015122873345935, 0.8015122873345935]",24.3
"[0.8015122873345935, 0.8015122873345935, 0.8223062381852551]",24.0
"[0.8015122873345935, 0.8223062381852551, 0.8166351606805291]",24.400000000000002
"[0.8223062381852551, 0.8166351606805291, 0.824196597353497]",24.400000000000002
"[0.8166351606805291, 0.824196597353497, 0.824196597353497]",25.099999999999998
"[0.824196597353497, 0.824196597353497, 0.8374291115311907]",26.299999999999997
"[0.824196597353497, 0.8374291115311907, 0.8601134215500943]",21.599999999999998
"[0.8374291115311907, 0.8601134215500943, 0.7712665406427219]",21.7
"[0.8601134215500943, 0.7712665406427219, 0.7731568998109639]",24.7
"[0.7712665406427219, 0.7731568998109639, 0.8298676748582229]",21.2
"[0.7731568998109639, 0.8298676748582229, 0.7637051039697541]",21.900000000000002
"[0.8298676748582229, 0.7637051039697541, 0.7769376181474479]",24.2
"[0.7637051039697541, 0.7769376181474479, 0.8204158790170131]",24.7
"[0.7769376181474479, 0.8204158790170131, 0.8298676748582229]",23.6
"[0.8204158790170131, 0.8298676748582229, 0.8090737240075613]",23.4
"[0.8298676748582229, 0.8090737240075613, 0.8052930056710773]",24.7
